"position","const","created","modified","description","Title","Title.type","Directors","ForPeopleNotSheeple.rated","IMDb.Rating","Runtime..mins.","Year","Genres","Num..Votes","Release.Date..month.day.year.","URL","id"
1435,"tt1606392","Mon Apr 22 18:27:59 2013","Mon Apr 22 18:27:59 2013","","Win Win","Feature Film","Thomas McCarthy",NA,7.2,106,"2011","comedy, drama, sport",44389,"2011-01-21","http://www.imdb.com/title/tt1606392/","1606392"
3676,"tt0159784","Mon Apr 22 18:35:17 2013","Mon Apr 22 18:35:17 2013","","Takedown","Feature Film","Joe Chappelle",8,6.3,96,"2000","crime, drama, thriller",5486,"2000-03-15","http://www.imdb.com/title/tt0159784/","0159784"
4980,"tt0119079","Mon Apr 22 18:38:54 2013","Mon Apr 22 18:38:54 2013","","Onegin","Feature Film","Martha Fiennes",NA,6.8,106,"1999","drama, romance",5570,"1999-09-18","http://www.imdb.com/title/tt0119079/","0119079"
3151,"tt0120609","Mon Apr 22 18:33:50 2013","Mon Apr 22 18:33:50 2013","","The Big Hit","Feature Film","Che-Kirk Wong",8,6.1,91,"1998","action, comedy, crime, thriller",22808,"1998-04-24","http://www.imdb.com/title/tt0120609/","0120609"
7919,"tt0096180","Thu Apr 25 03:01:05 2013","Thu Apr 25 03:01:05 2013","","Stormy Monday","Feature Film","Mike Figgis",NA,6.3,93,"1988","crime, drama, music, romance",2463,"1988-04-22","http://www.imdb.com/title/tt0096180/","0096180"
6063,"tt0068718","Mon Apr 22 18:41:45 2013","Mon Apr 22 18:41:45 2013","","The Hot Rock","Feature Film","Peter Yates",NA,6.8,101,"1972","action, comedy, crime",3336,"1972-01-26","http://www.imdb.com/title/tt0068718/","0068718"
5410,"tt0116378","Mon Apr 22 18:39:52 2013","Mon Apr 22 18:39:52 2013","","The Funeral","Feature Film","Abel Ferrara",NA,6.6,99,"1996","crime, drama",6339,"1996-08-28","http://www.imdb.com/title/tt0116378/","0116378"
3381,"tt0357507","Mon Apr 22 18:34:19 2013","Mon Apr 22 18:34:19 2013","","Boogeyman","Feature Film","Stephen Kay",NA,4.1,89,"2005","drama, horror, mystery, thriller",23795,"2005-02-04","http://www.imdb.com/title/tt0357507/","0357507"
8637,"tt0079704","Mon Apr 29 17:40:14 2013","Mon Apr 29 17:40:14 2013","","Paul Robeson: Tribute to an Artist","Documentary","Saul J. Turell",NA,7.1,30,"1979","documentary, biography",186,"1979-10","http://www.imdb.com/title/tt0079704/","0079704"
171,"tt0795461","Mon Apr 22 18:23:22 2013","Mon Apr 22 18:23:22 2013","","Scary Movie 5","Feature Film","Malcolm D. Lee",NA,3.5,86,"2013","comedy",39484,"2013-04-11","http://www.imdb.com/title/tt0795461/","0795461"
5667,"tt0084509","Mon Apr 22 18:40:21 2013","Mon Apr 22 18:40:21 2013","","The Plague Dogs","Feature Film","Martin Rosen",NA,7.9,103,"1982","animation, adventure, drama",3449,"1982-10-21","http://www.imdb.com/title/tt0084509/","0084509"
3307,"tt0074695","Mon Apr 22 18:34:18 2013","Mon Apr 22 18:34:18 2013","","The Cross of Iron","Feature Film","Sam Peckinpah",NA,7.5,132,"1977","action, drama, war",18199,"1977-01-28","http://www.imdb.com/title/tt0074695/","0074695"
8266,"tt0101761","Mon Apr 29 17:38:36 2013","Mon Apr 29 17:38:36 2013","","The Doors","Feature Film","Oliver Stone",4,7.2,140,"1991","biography, drama, music",60397,"1991-02-23","http://www.imdb.com/title/tt0101761/","0101761"
2052,"tt0857376","Mon Apr 22 18:29:33 2013","Mon Apr 22 18:29:33 2013","","Gabriel","Feature Film","Shane Abbess",NA,5.7,114,"2007","action, fantasy, horror, thriller",11194,"2007-11-15","http://www.imdb.com/title/tt0857376/","0857376"
4830,"tt0109417","Mon Apr 22 18:38:25 2013","Mon Apr 22 18:38:25 2013","","China Moon","Feature Film","John Bailey",NA,6.2,99,"1994","romance, thriller",3699,"1994-01","http://www.imdb.com/title/tt0109417/","0109417"
4543,"tt0120596","Mon Apr 22 18:37:49 2013","Mon Apr 22 18:37:49 2013","","The Bachelor","Feature Film","Gary Sinyor",NA,5,101,"1999","comedy",13430,"1999-11-03","http://www.imdb.com/title/tt0120596/","0120596"
2386,"tt0429589","Mon Apr 22 18:30:54 2013","Mon Apr 22 18:30:54 2013","","The Ant Bully","Feature Film","John A. Davis",NA,5.9,88,"2006","animation, adventure, comedy, family, fantasy",26773,"2006-07-28","http://www.imdb.com/title/tt0429589/","0429589"
8325,"tt0081748","Mon Apr 29 17:39:17 2013","Mon Apr 29 17:39:17 2013","","Where the Buffalo Roam","Feature Film","Art Linson",NA,6.7,96,"1980","biography, comedy",8290,"1980-04-25","http://www.imdb.com/title/tt0081748/","0081748"
6317,"tt0085919","Mon Apr 22 18:42:13 2013","Mon Apr 22 18:42:13 2013","","Max Dugan Returns","Feature Film","Herbert Ross",NA,6.5,98,"1983","comedy, drama",2426,"1983-03-25","http://www.imdb.com/title/tt0085919/","0085919"
9427,"tt0105604","Mon Apr 29 19:23:54 2013","Mon Apr 29 19:23:54 2013","","To Catch a Killer","TV Movie","Eric Till",NA,7.5,182,"1992","biography, crime, drama, thriller",1279,"1992-01-05","http://www.imdb.com/title/tt0105604/","0105604"
418,"tt0119528","Mon Apr 22 18:25:33 2013","Mon Apr 22 18:25:33 2013","","Liar Liar","Feature Film","Tom Shadyac",7,6.8,86,"1997","comedy, drama, fantasy",174839,"1997-03-21","http://www.imdb.com/title/tt0119528/","0119528"
4024,"tt0457308","Mon Apr 22 18:36:18 2013","Mon Apr 22 18:36:18 2013","","Come Early Morning","Feature Film","Joey Lauren Adams",NA,6.3,97,"2006","drama, romance",2178,"2006-01","http://www.imdb.com/title/tt0457308/","0457308"
7777,"tt1613062","Thu Apr 25 03:00:33 2013","Thu Apr 25 03:00:33 2013","","The Music Never Stopped","Feature Film","Jim Kohlberg",NA,7.5,105,"2011","drama",4550,"2011-01-20","http://www.imdb.com/title/tt1613062/","1613062"
342,"tt1298649","Mon Apr 22 18:23:57 2013","Mon Apr 22 18:23:57 2013","","The Watch","Feature Film","Akiva Schaffer",NA,5.7,102,"2012","comedy, sci_fi",87979,"2012-07-27","http://www.imdb.com/title/tt1298649/","1298649"
9284,"tt0263467","Mon Apr 29 19:23:52 2013","Mon Apr 29 19:23:52 2013","","In the Time of the Butterflies","TV Movie","Mariano Barroso",NA,6.8,95,"2001","crime, drama, history, romance, thriller",1563,"2001-10-21","http://www.imdb.com/title/tt0263467/","0263467"
1640,"tt1182350","Mon Apr 22 18:28:28 2013","Mon Apr 22 18:28:28 2013","","You Will Meet a Tall Dark Stranger","Feature Film","Woody Allen",NA,6.3,98,"2010","comedy, drama, romance",29817,"2010-05-15","http://www.imdb.com/title/tt1182350/","1182350"
7904,"tt0067995","Thu Apr 25 03:01:05 2013","Thu Apr 25 03:01:05 2013","","Women in Cages","Feature Film","Gerry de Leon",NA,4.7,81,"1971","action, crime, drama",797,"1971-10-20","http://www.imdb.com/title/tt0067995/","0067995"
3555,"tt1563704","Mon Apr 22 18:34:44 2013","Mon Apr 22 18:34:44 2013","","Legendary","Feature Film","Mel Damski",NA,6.2,107,"2010","drama, sport",3678,"2010-09-09","http://www.imdb.com/title/tt1563704/","1563704"
2995,"tt0455499","Mon Apr 22 18:33:23 2013","Mon Apr 22 18:33:23 2013","","Garfield: A Tail of Two Kitties","Feature Film","Tim Hill",NA,5,78,"2006","animation, comedy, family, fantasy",21387,"2006-06-15","http://www.imdb.com/title/tt0455499/","0455499"
3645,"tt0145893","Mon Apr 22 18:35:16 2013","Mon Apr 22 18:35:16 2013","","Simply Irresistible","Feature Film","Mark Tarlov",NA,5.2,94,"1999","comedy, drama, fantasy, romance",10570,"1999-02-05","http://www.imdb.com/title/tt0145893/","0145893"
4157,"tt0120901","Mon Apr 22 18:36:45 2013","Mon Apr 22 18:36:45 2013","","Wrongfully Accused","Feature Film","Pat Proft",NA,6,87,"1998","action, comedy, thriller",15629,"1998-07-23","http://www.imdb.com/title/tt0120901/","0120901"
3532,"tt0120820","Mon Apr 22 18:34:44 2013","Mon Apr 22 18:34:44 2013","","Senseless","Feature Film","Penelope Spheeris",NA,5.9,93,"1998","comedy, romance",9206,"1998-02-20","http://www.imdb.com/title/tt0120820/","0120820"
9253,"tt1410068","Mon Apr 29 19:23:25 2013","Mon Apr 29 19:23:25 2013","","Uncorked","TV Movie","David S. Cass Sr.",NA,5.9,NA,"2009","drama, romance",319,"2009-07-28","http://www.imdb.com/title/tt1410068/","1410068"
9799,"tt0091913","Mon Apr 29 19:24:54 2013","Mon Apr 29 19:24:54 2013","","Second Serve","TV Movie","Anthony Page",NA,7.6,120,"1986","biography, drama, sport",177,"1986-05-13","http://www.imdb.com/title/tt0091913/","0091913"
1792,"tt0814022","Mon Apr 22 18:29:05 2013","Mon Apr 22 18:29:05 2013","","Bangkok Dangerous","Feature Film","The Pang Brothers, The Pang Brothers",NA,5.4,99,"2008","action, crime, thriller",42402,"2008-08-22","http://www.imdb.com/title/tt0814022/","0814022"
8607,"tt1091863","Mon Apr 29 17:39:47 2013","Mon Apr 29 17:39:47 2013","","With Great Power: The Stan Lee Story","Documentary","Terry Dougas, Nikki Frakes",NA,7,80,"2010","documentary, biography",579,"2010-07-24","http://www.imdb.com/title/tt1091863/","1091863"
8510,"tt0066997","Mon Apr 29 17:39:46 2013","Mon Apr 29 17:39:46 2013","","Directed by John Ford","Documentary","Peter Bogdanovich",NA,7.7,99,"1971","documentary, biography",621,"1971-10-06","http://www.imdb.com/title/tt0066997/","0066997"
5153,"tt0116095","Mon Apr 22 18:39:23 2013","Mon Apr 22 18:39:23 2013","","Diabolique","Feature Film","Jeremiah Chechik",NA,5.3,107,"1996","drama, horror, thriller, mystery",10107,"1996-03-22","http://www.imdb.com/title/tt0116095/","0116095"
4218,"tt0347840","Mon Apr 22 18:36:46 2013","Mon Apr 22 18:36:46 2013","","Rabbits","Feature Film","David Lynch",NA,7,50,"2002","comedy, drama, fantasy, horror, mystery",3930,"2002","http://www.imdb.com/title/tt0347840/","0347840"
3547,"tt0388419","Mon Apr 22 18:34:44 2013","Mon Apr 22 18:34:44 2013","","Christmas with the Kranks","Feature Film","Joe Roth",NA,5.1,99,"2004","comedy, family",21333,"2004-11-15","http://www.imdb.com/title/tt0388419/","0388419"
3685,"tt0117350","Mon Apr 22 18:35:17 2013","Mon Apr 22 18:35:17 2013","","Plump Fiction","Feature Film","Bob Koherr",NA,2.7,82,"1997","comedy, crime",3144,"1997-05-23","http://www.imdb.com/title/tt0117350/","0117350"
7845,"tt0090886","Thu Apr 25 03:01:04 2013","Thu Apr 25 03:01:04 2013","","Crimes of the Heart","Feature Film","Bruce Beresford",NA,6.4,105,"1986","comedy, drama",2491,"1986-12-12","http://www.imdb.com/title/tt0090886/","0090886"
2821,"tt1745672","Mon Apr 22 18:31:49 2013","Mon Apr 22 18:31:49 2013","","Children of the Corn: Genesis","Feature Film","Joel Soisson",NA,3.9,80,"2011","horror, thriller",1973,"2011-03-18","http://www.imdb.com/title/tt1745672/","1745672"
6086,"tt0072735","Mon Apr 22 18:41:46 2013","Mon Apr 22 18:41:46 2013","","Breakheart Pass","Feature Film","Tom Gries",NA,6.8,95,"1975","mystery, western",3638,"1975-12-25","http://www.imdb.com/title/tt0072735/","0072735"
5335,"tt0106868","Mon Apr 22 18:39:51 2013","Mon Apr 22 18:39:51 2013","","A Far Off Place","Feature Film","Mikael Salomon",NA,6.6,100,"1993","adventure, drama, family, romance",2506,"1993-03-12","http://www.imdb.com/title/tt0106868/","0106868"
2059,"tt0243017","Mon Apr 22 18:29:33 2013","Mon Apr 22 18:29:33 2013","","Waking Life","Feature Film","Richard Linklater",NA,7.8,99,"2001","animation, drama",40355,"2001-01-23","http://www.imdb.com/title/tt0243017/","0243017"
4421,"tt0299117","Mon Apr 22 18:37:16 2013","Mon Apr 22 18:37:16 2013","","Roger Dodger","Feature Film","Dylan Kidd",NA,7.1,106,"2002","comedy, drama",13887,"2002-05-09","http://www.imdb.com/title/tt0299117/","0299117"
2532,"tt0120399","Mon Apr 22 18:31:21 2013","Mon Apr 22 18:31:21 2013","","U Turn","Feature Film","Oliver Stone",8,6.8,125,"1997","crime, drama, thriller",38149,"1997-08-27","http://www.imdb.com/title/tt0120399/","0120399"
8898,"tt1899285","Mon Apr 29 18:16:34 2013","Mon Apr 29 18:16:34 2013","","The Day of the Siege: September Eleven 1683","Feature Film","Renzo Martinelli",NA,3.9,114,"2012","adventure, drama, history",702,"2012-09-11","http://www.imdb.com/title/tt1899285/","1899285"
4629,"tt0159382","Mon Apr 22 18:37:51 2013","Mon Apr 22 18:37:51 2013","","Croupier","Feature Film","Mike Hodges",NA,7.2,94,"1998","crime, drama",14007,"1998-06-25","http://www.imdb.com/title/tt0159382/","0159382"
503,"tt1568911","Mon Apr 22 18:25:34 2013","Mon Apr 22 18:25:34 2013","","War Horse","Feature Film","Steven Spielberg",9,7.2,146,"2011","drama, war",95669,"2011-12-04","http://www.imdb.com/title/tt1568911/","1568911"
1981,"tt0446059","Mon Apr 22 18:29:31 2013","Mon Apr 22 18:29:31 2013","","Fearless","Feature Film","Ronny Yu",NA,7.7,104,"2006","action, biography, drama, sport",55122,"2006-01-26","http://www.imdb.com/title/tt0446059/","0446059"
5592,"tt0113464","Mon Apr 22 18:40:20 2013","Mon Apr 22 18:40:20 2013","","Jeffrey","Feature Film","Christopher Ashley",NA,6.6,92,"1995","comedy, drama",4541,"1995-08-04","http://www.imdb.com/title/tt0113464/","0113464"
6465,"tt0069400","Mon Apr 22 18:42:39 2013","Mon Apr 22 18:42:39 2013","","Trafic","Feature Film","Jacques Tati",NA,7.3,96,"1971","comedy",3086,"1971-04-16","http://www.imdb.com/title/tt0069400/","0069400"
5486,"tt0070233","Mon Apr 22 18:40:18 2013","Mon Apr 22 18:40:18 2013","","Ivan Vasilievich: Back to the Future","Feature Film","Leonid Gayday",NA,8.4,93,"1973","adventure, comedy, sci_fi",7298,"1973-06","http://www.imdb.com/title/tt0070233/","0070233"
3933,"tt0104114","Mon Apr 22 18:36:17 2013","Mon Apr 22 18:36:17 2013","","The Distinguished Gentleman","Feature Film","Jonathan Lynn",5,5.8,112,"1992","comedy, crime",10436,"1992-12-04","http://www.imdb.com/title/tt0104114/","0104114"
2751,"tt0120179","Mon Apr 22 18:31:48 2013","Mon Apr 22 18:31:48 2013","","Speed 2: Cruise Control","Feature Film","Jan de Bont",NA,3.7,121,"1997","action, crime, romance, thriller",53002,"1997-06-13","http://www.imdb.com/title/tt0120179/","0120179"
8079,"tt0287471","Thu Apr 25 03:01:34 2013","Thu Apr 25 03:01:34 2013","","Late Marriage","Feature Film","Dover Koshashvili",NA,7.2,102,"2001","comedy, drama, romance",2326,"2001-05-17","http://www.imdb.com/title/tt0287471/","0287471"
1194,"tt1265990","Mon Apr 22 18:27:28 2013","Mon Apr 22 18:27:28 2013","","The Roommate","Feature Film","Christian E. Christiansen",NA,4.8,91,"2011","drama, horror, thriller",25207,"2011-02-04","http://www.imdb.com/title/tt1265990/","1265990"
6883,"tt0072239","Mon Apr 22 18:43:42 2013","Mon Apr 22 18:43:42 2013","","Symptoms","Feature Film","Joseph Larraz",NA,6.5,91,"1974","horror",172,"1974-05-10","http://www.imdb.com/title/tt0072239/","0072239"
4451,"tt0101829","Mon Apr 22 18:37:18 2013","Mon Apr 22 18:37:18 2013","","Europa","Feature Film","Lars von Trier",NA,7.7,112,"1991","drama",13947,"1991-05-12","http://www.imdb.com/title/tt0101829/","0101829"
6205,"tt0104321","Mon Apr 22 18:41:47 2013","Mon Apr 22 18:41:47 2013","","Gas, Food Lodging","Feature Film","Allison Anders",NA,6.8,101,"1992","drama, romance",2574,"1992-01","http://www.imdb.com/title/tt0104321/","0104321"
2252,"tt0366780","Mon Apr 22 18:29:59 2013","Mon Apr 22 18:29:59 2013","","Mirrormask","Feature Film","Dave McKean",NA,7,101,"2005","adventure, drama, family, fantasy",18913,"2005-01-25","http://www.imdb.com/title/tt0366780/","0366780"
6344,"tt0097166","Mon Apr 22 18:42:14 2013","Mon Apr 22 18:42:14 2013","","Dead Bang","Feature Film","John Frankenheimer",NA,6,102,"1989","action, crime, drama, thriller",2229,"1989-03-24","http://www.imdb.com/title/tt0097166/","0097166"
5858,"tt0093940","Mon Apr 22 18:40:50 2013","Mon Apr 22 18:40:50 2013","","September","Feature Film","Woody Allen",NA,6.6,82,"1987","drama",5815,"1987-12-18","http://www.imdb.com/title/tt0093940/","0093940"
6268,"tt0067921","Mon Apr 22 18:42:13 2013","Mon Apr 22 18:42:13 2013","","Valdez Is Coming","Feature Film","Edwin Sherin",7,6.8,90,"1971","western",2001,"1971-04-09","http://www.imdb.com/title/tt0067921/","0067921"
7828,"tt0066234","Thu Apr 25 03:01:04 2013","Thu Apr 25 03:01:04 2013","","Pound","Feature Film","Robert Downey Sr.",NA,6.4,92,"1970","fantasy",185,"1970-08-17","http://www.imdb.com/title/tt0066234/","0066234"
8211,"tt0117318","Mon Apr 29 17:38:35 2013","Mon Apr 29 17:38:35 2013","","The People vs. Larry Flynt","Feature Film","Milos Forman",5,7.3,129,"1996","biography, drama",64533,"1996-10-13","http://www.imdb.com/title/tt0117318/","0117318"
1277,"tt0086998","Mon Apr 22 18:27:57 2013","Mon Apr 22 18:27:57 2013","","Breakin'","Feature Film","Joel Silberg",NA,5.5,90,"1984","comedy, drama, musical, romance",3808,"1984-05-03","http://www.imdb.com/title/tt0086998/","0086998"
8667,"tt0093183","Mon Apr 29 17:40:15 2013","Mon Apr 29 17:40:15 2013","","The Hero's Journey: The World of Joseph Campbell","Documentary","Janelle Balnicke, David Kennard",NA,6.7,58,"1987","documentary, biography",116,"1987-03-22","http://www.imdb.com/title/tt0093183/","0093183"
7659,"tt0381429","Thu Apr 25 03:00:31 2013","Thu Apr 25 03:00:31 2013","","Somersault","Feature Film","Cate Shortland",NA,6.9,106,"2004","drama, romance",5673,"2004-05-17","http://www.imdb.com/title/tt0381429/","0381429"
431,"tt0139654","Mon Apr 22 18:25:33 2013","Mon Apr 22 18:25:33 2013","","Training Day","Feature Film","Antoine Fuqua",4,7.7,122,"2001","crime, drama, thriller",254131,"2001-09-02","http://www.imdb.com/title/tt0139654/","0139654"
4698,"tt0094739","Mon Apr 22 18:38:23 2013","Mon Apr 22 18:38:23 2013","","Big Business","Feature Film","Jim Abrahams",NA,6.2,97,"1988","comedy",7674,"1988-06-10","http://www.imdb.com/title/tt0094739/","0094739"
6009,"tt0098503","Mon Apr 22 18:41:21 2013","Mon Apr 22 18:41:21 2013","","The Toxic Avenger Part II","Feature Film","Michael Herz, Lloyd Kaufman",NA,5,96,"1989","action, adventure, comedy, horror, sci_fi",3880,"1989-02-24","http://www.imdb.com/title/tt0098503/","0098503"
502,"tt0471042","Mon Apr 22 18:25:34 2013","Mon Apr 22 18:25:34 2013","","Tower Heist","Feature Film","Brett Ratner",NA,6.2,104,"2011","action, comedy, crime",96003,"2011-10-24","http://www.imdb.com/title/tt0471042/","0471042"
6988,"tt0066605","Mon Apr 22 18:43:43 2013","Mon Apr 22 18:43:43 2013","","Zig Zag","Feature Film","Richard A. Colla",NA,6.1,105,"1970","drama, thriller",246,"1970-04-27","http://www.imdb.com/title/tt0066605/","0066605"
2388,"tt0381971","Mon Apr 22 18:30:54 2013","Mon Apr 22 18:30:54 2013","","Curious George","Feature Film","Matthew O'Callaghan",NA,6.6,86,"2006","animation, adventure, comedy, family",11528,"2006-02-10","http://www.imdb.com/title/tt0381971/","0381971"
6787,"tt0066349","Mon Apr 22 18:43:11 2013","Mon Apr 22 18:43:11 2013","","Bizarre","Feature Film","Antony Balch",NA,4.4,92,"1970","fantasy, horror",205,"1970-03","http://www.imdb.com/title/tt0066349/","0066349"
4297,"tt0086336","Mon Apr 22 18:37:13 2013","Mon Apr 22 18:37:13 2013","","Something Wicked This Way Comes","Feature Film","Jack Clayton",NA,6.8,95,"1983","drama, family, fantasy, mystery, thriller",5585,"1983-04-29","http://www.imdb.com/title/tt0086336/","0086336"
2962,"tt0258470","Mon Apr 22 18:33:22 2013","Mon Apr 22 18:33:22 2013","","Bubble Boy","Feature Film","Blair Hayes",8,5.6,84,"2001","adventure, biography, comedy, romance, sci_fi",22325,"2001-08-23","http://www.imdb.com/title/tt0258470/","0258470"
1124,"tt0251736","Mon Apr 22 18:27:27 2013","Mon Apr 22 18:27:27 2013","","House of 1000 Corpses","Feature Film","Rob Zombie",NA,6,89,"2003","horror",53094,"2003-03-13","http://www.imdb.com/title/tt0251736/","0251736"
90,"tt0837562","Mon Apr 22 18:23:20 2013","Mon Apr 22 18:23:20 2013","","Hotel Transylvania","Feature Film","Genndy Tartakovsky",NA,7.1,91,"2012","animation, comedy, family, fantasy",114130,"2012-09-08","http://www.imdb.com/title/tt0837562/","0837562"
2294,"tt0092718","Mon Apr 22 18:30:53 2013","Mon Apr 22 18:30:53 2013","","Can't Buy Me Love","Feature Film","Steve Rash",NA,6.7,94,"1987","comedy, drama, romance",19212,"1987-08-14","http://www.imdb.com/title/tt0092718/","0092718"
2043,"tt0462362","Mon Apr 22 18:29:32 2013","Mon Apr 22 18:29:32 2013","","The Insatiable","Feature Film","Chuck Konzelman, Cary Solomon",NA,5.6,103,"2007","comedy, horror, romance, thriller",1233,"2007-03-28","http://www.imdb.com/title/tt0462362/","0462362"
6452,"tt0068364","Mon Apr 22 18:42:15 2013","Mon Apr 22 18:42:15 2013","","The Cheerleaders","Feature Film","Paul Glickler",NA,5.5,84,"1973","comedy, sport",819,"1973-03","http://www.imdb.com/title/tt0068364/","0068364"
8608,"tt1746136","Mon Apr 29 17:39:47 2013","Mon Apr 29 17:39:47 2013","","A Matter of Taste: Serving Up Paul Liebrandt","Documentary","Sally Rowe",NA,7.1,68,"2011","documentary, biography",257,"2011-03-13","http://www.imdb.com/title/tt1746136/","1746136"
5998,"tt0265010","Mon Apr 22 18:41:21 2013","Mon Apr 22 18:41:21 2013","","Girl Fever","Feature Film","Michael Davis",NA,4.9,98,"2002","comedy, romance",1971,"2002-10-18","http://www.imdb.com/title/tt0265010/","0265010"
9409,"tt0117201","Mon Apr 29 19:23:54 2013","Mon Apr 29 19:23:54 2013","","Norma Jean & Marilyn","TV Movie","Tim Fywell",NA,6.1,139,"1996","biography, drama",2109,"1996-05-18","http://www.imdb.com/title/tt0117201/","0117201"
1753,"tt0377062","Mon Apr 22 18:29:05 2013","Mon Apr 22 18:29:05 2013","","Flight of the Phoenix","Feature Film","John Moore",5,6.1,113,"2004","action, adventure, drama, thriller",42390,"2004-12-17","http://www.imdb.com/title/tt0377062/","0377062"
5172,"tt0408961","Mon Apr 22 18:39:24 2013","Mon Apr 22 18:39:24 2013","","Kids in America","Feature Film","Josh Stolberg",NA,5.9,91,"2005","comedy",2365,"2005-10-21","http://www.imdb.com/title/tt0408961/","0408961"
7641,"tt0145653","Thu Apr 25 03:00:31 2013","Thu Apr 25 03:00:31 2013","","Angela's Ashes","Feature Film","Alan Parker",NA,7.3,145,"1999","drama",15220,"1999-12-25","http://www.imdb.com/title/tt0145653/","0145653"
839,"tt1594562","Mon Apr 22 18:26:35 2013","Mon Apr 22 18:26:35 2013","","The Innkeepers","Feature Film","Ti West",NA,5.5,101,"2011","horror",23460,"2011-03-12","http://www.imdb.com/title/tt1594562/","1594562"
8223,"tt0101316","Mon Apr 29 17:38:35 2013","Mon Apr 29 17:38:35 2013","","The Lover","Feature Film","Jean-Jacques Annaud",NA,6.9,115,"1992","biography, drama, romance",12893,"1992-01-22","http://www.imdb.com/title/tt0101316/","0101316"
123,"tt2053463","Mon Apr 22 18:23:21 2013","Mon Apr 22 18:23:21 2013","","Side Effects","Feature Film","Steven Soderbergh",6,7.1,106,"2013","crime, drama, thriller",123592,"2013-02-08","http://www.imdb.com/title/tt2053463/","2053463"
5445,"tt0089280","Mon Apr 22 18:39:53 2013","Mon Apr 22 18:39:53 2013","","Hobgoblins","Feature Film","Rick Sloane",NA,2.3,92,"1988","comedy, horror, sci_fi",7876,"1988-07-14","http://www.imdb.com/title/tt0089280/","0089280"
1907,"tt0103060","Mon Apr 22 18:29:30 2013","Mon Apr 22 18:29:30 2013","","Teenage Mutant Ninja Turtles II: The Secret of the Ooze","Feature Film","Michael Pressman",NA,5.9,88,"1991","action, adventure, comedy, family, sci_fi",37483,"1991-03-22","http://www.imdb.com/title/tt0103060/","0103060"
7633,"tt0455805","Thu Apr 25 03:00:31 2013","Thu Apr 25 03:00:31 2013","","Then She Found Me","Feature Film","Helen Hunt",NA,6,100,"2007","comedy, drama, romance",7657,"2007-09-07","http://www.imdb.com/title/tt0455805/","0455805"
5627,"tt0100211","Mon Apr 22 18:40:20 2013","Mon Apr 22 18:40:20 2013","","Music Box","Feature Film","Costa-Gavras",NA,7.3,124,"1989","drama, thriller",4460,"1989-12-22","http://www.imdb.com/title/tt0100211/","0100211"
3943,"tt0109676","Mon Apr 22 18:36:18 2013","Mon Apr 22 18:36:18 2013","","Drop Zone","Feature Film","John Badham",NA,5.5,101,"1994","action, adventure, thriller",13901,"1994-12-09","http://www.imdb.com/title/tt0109676/","0109676"
8391,"tt0069976","Mon Apr 29 17:39:18 2013","Mon Apr 29 17:39:18 2013","","Dillinger","Feature Film","John Milius",NA,7,107,"1973","action, biography, crime, drama",2934,"1973-07-20","http://www.imdb.com/title/tt0069976/","0069976"
9073,"tt1131749","Mon Apr 29 19:23:23 2013","Mon Apr 29 19:23:23 2013","","Poison Ivy: The Secret Society","TV Movie","Jason Hreno",NA,4.4,95,"2008","drama, thriller",1364,"2008-05-01","http://www.imdb.com/title/tt1131749/","1131749"
1107,"tt0138097","Mon Apr 22 18:27:27 2013","Mon Apr 22 18:27:27 2013","","Shakespeare in Love","Feature Film","John Madden",NA,7.2,123,"1998","comedy, drama, romance",150556,"1998-12-03","http://www.imdb.com/title/tt0138097/","0138097"
1214,"tt1989475","Mon Apr 22 18:27:29 2013","Mon Apr 22 18:27:29 2013","","Chained","Feature Film","Jennifer Lynch",8,6.4,94,"2012","horror, thriller",9378,"2012-08-05","http://www.imdb.com/title/tt1989475/","1989475"
6372,"tt0065981","Mon Apr 22 18:42:14 2013","Mon Apr 22 18:42:14 2013","","The Lickerish Quartet","Feature Film","Radley Metzger",NA,6.1,90,"1970","drama",546,"1970-10-13","http://www.imdb.com/title/tt0065981/","0065981"
4909,"tt0090917","Mon Apr 22 18:38:53 2013","Mon Apr 22 18:38:53 2013","","Deadly Friend","Feature Film","Wes Craven",NA,5.4,91,"1986","drama, horror, mystery, sci_fi",4164,"1986-10-10","http://www.imdb.com/title/tt0090917/","0090917"
974,"tt0481536","Mon Apr 22 18:27:03 2013","Mon Apr 22 18:27:03 2013","","Harold & Kumar Escape from Guantanamo Bay","Feature Film","Jon Hurwitz, Hayden Schlossberg",NA,6.7,114,"2008","adventure, comedy, romance",101385,"2008-04-24","http://www.imdb.com/title/tt0481536/","0481536"
5731,"tt0095993","Mon Apr 22 18:40:48 2013","Mon Apr 22 18:40:48 2013","","Return to Snowy River","Feature Film","Geoff Burrowes",NA,6.5,110,"1988","adventure, drama, western",1629,"1988-03-24","http://www.imdb.com/title/tt0095993/","0095993"
3945,"tt0110857","Mon Apr 22 18:36:18 2013","Mon Apr 22 18:36:18 2013","","Police Academy: Mission to Moscow","Feature Film","Alan Metter",NA,3.1,83,"1994","comedy, crime",21823,"1994-06-10","http://www.imdb.com/title/tt0110857/","0110857"
4724,"tt0113347","Mon Apr 22 18:38:23 2013","Mon Apr 22 18:38:23 2013","","How to Make an American Quilt","Feature Film","Jocelyn Moorhouse",NA,6.2,109,"1995","comedy, drama, romance",7592,"1995-10-06","http://www.imdb.com/title/tt0113347/","0113347"
