Submission Id,Final Score,Grader's comments,"Part 1, Question 1, Pool Class survey S15, Response","Part 1, Question 1, Pool Class survey S15, Grader's comments","Part 1, Question 2, Pool Class survey S15, Response","Part 1, Question 2, Pool Class survey S15, Grader's comments","Part 1, Question 3, Pool Class survey S15, Response","Part 1, Question 3, Pool Class survey S15, Grader's comments","Part 1, Question 4, Pool Class survey S15, Response","Part 1, Question 4, Pool Class survey S15, Grader's comments","Part 1, Question 5, Pool Class survey S15, Response","Part 1, Question 5, Pool Class survey S15, Grader's comments","Part 1, Question 6, Pool Class survey S15, Response","Part 1, Question 6, Pool Class survey S15, Grader's comments","Part 1, Question 7, Pool Class survey S15, Response","Part 1, Question 7, Pool Class survey S15, Grader's comments","Part 1, Question 8, Pool Class survey S15, Response","Part 1, Question 8, Pool Class survey S15, Grader's comments","Part 1, Question 9, Pool Class survey S15, Response","Part 1, Question 9, Pool Class survey S15, Grader's comments","Part 1, Question 10, Pool Class survey S15, Response","Part 1, Question 10, Pool Class survey S15, Grader's comments","Part 1, Question 11, Pool Class survey S15, Response","Part 1, Question 11, Pool Class survey S15, Grader's comments","Part 1, Question 12, Pool Class survey S15, Response","Part 1, Question 12, Pool Class survey S15, Grader's comments","Part 1, Question 13, Pool Class survey S15, Response","Part 1, Question 13, Pool Class survey S15, Grader's comments","Part 1, Question 14, Pool Class survey S15, Response","Part 1, Question 14, Pool Class survey S15, Grader's comments","Part 1, Question 15, Pool Class survey S15, Response","Part 1, Question 15, Pool Class survey S15, Grader's comments","Part 1, Question 16, Pool Class survey S15, Response","Part 1, Question 16, Pool Class survey S15, Grader's comments","Part 1, Question 17, Pool Class survey S15, Response","Part 1, Question 17, Pool Class survey S15, Grader's comments","Part 1, Question 18, Pool Class survey S15, Response","Part 1, Question 18, Pool Class survey S15, Grader's comments","Part 1, Question 19, Pool Class survey S15, Response","Part 1, Question 19, Pool Class survey S15, Grader's comments","Part 1, Question 20, Pool Class survey S15, Response","Part 1, Question 20, Pool Class survey S15, Grader's comments","Part 1, Question 21, Pool Class survey S15, Response","Part 1, Question 21, Pool Class survey S15, Grader's comments","Part 1, Question 22, Pool Class survey S15, Response","Part 1, Question 22, Pool Class survey S15, Grader's comments","Part 1, Question 23, Pool Class survey S15, Response","Part 1, Question 23, Pool Class survey S15, Grader's comments","Part 1, Question 24, Pool Class survey S15, Response","Part 1, Question 24, Pool Class survey S15, Grader's comments","Part 1, Question 25, Pool Class survey S15, Response","Part 1, Question 25, Pool Class survey S15, Grader's comments","Part 1, Question 26, Pool Class survey S15, Response","Part 1, Question 26, Pool Class survey S15, Grader's comments","Part 1, Question 27, Pool Class survey S15, Response","Part 1, Question 27, Pool Class survey S15, Grader's comments","Part 1, Question 28, Pool Class survey S15, Response","Part 1, Question 28, Pool Class survey S15, Grader's comments","Part 1, Question 29, Pool Class survey S15, Response","Part 1, Question 29, Pool Class survey S15, Grader's comments","Part 1, Question 30, Pool Class survey S15, Response","Part 1, Question 30, Pool Class survey S15, Grader's comments","Part 1, Question 31, Pool Class survey S15, Response","Part 1, Question 31, Pool Class survey S15, Grader's comments","Part 1, Question 32, Pool Class survey S15, Response","Part 1, Question 32, Pool Class survey S15, Grader's comments","Part 1, Question 33, Pool Class survey S15, Response","Part 1, Question 33, Pool Class survey S15, Grader's comments","Part 1, Question 34, Pool Class survey S15, Response","Part 1, Question 34, Pool Class survey S15, Grader's comments","Part 1, Question 35, Pool Class survey S15, Response","Part 1, Question 35, Pool Class survey S15, Grader's comments","Part 1, Question 36, Pool Class survey S15, Response","Part 1, Question 36, Pool Class survey S15, Grader's comments","Part 1, Question 37, Pool Class survey S15, Response","Part 1, Question 37, Pool Class survey S15, Grader's comments","Part 1, Question 38, Pool Class survey S15, Response","Part 1, Question 38, Pool Class survey S15, Grader's comments","Part 1, Question 39, Pool Class survey S15, Response","Part 1, Question 39, Pool Class survey S15, Grader's comments","Part 1, Question 40, Pool Class survey S15, Response","Part 1, Question 40, Pool Class survey S15, Grader's comments","Part 1, Question 41, Pool Class survey S15, Response","Part 1, Question 41, Pool Class survey S15, Grader's comments","Part 1, Question 42, Pool Class survey S15, Response","Part 1, Question 42, Pool Class survey S15, Grader's comments","Part 1, Question 43, Pool Class survey S15, Response","Part 1, Question 43, Pool Class survey S15, Grader's comments","Part 1, Question 44, Pool Class survey S15, Response","Part 1, Question 44, Pool Class survey S15, Grader's comments","Part 1, Question 45, Pool Class survey S15, Response","Part 1, Question 45, Pool Class survey S15, Grader's comments","Part 1, Question 46, Pool Class survey S15, Response","Part 1, Question 46, Pool Class survey S15, Grader's comments","Part 1, Question 47, Pool Class survey S15, Response","Part 1, Question 47, Pool Class survey S15, Grader's comments","Part 1, Question 48, Pool Class survey S15, Response","Part 1, Question 48, Pool Class survey S15, Grader's comments","Part 1, Question 49, Pool Class survey S15, Response","Part 1, Question 49, Pool Class survey S15, Grader's comments","Part 1, Question 50, Pool Class survey S15, Response","Part 1, Question 50, Pool Class survey S15, Grader's comments","Part 1, Question 51, Pool Class survey S15, Response","Part 1, Question 51, Pool Class survey S15, Grader's comments","Part 1, Question 52, Pool Class survey S15, Response","Part 1, Question 52, Pool Class survey S15, Grader's comments","Part 1, Question 53, Pool Class survey S15, Response","Part 1, Question 53, Pool Class survey S15, Grader's comments"
636174,0,,1: 0,,Southwest,,Junior,,Black,,West,,I don’t watch sports,,no,,none of these,,I don’t use social media,,no,,1: 2,,1: 2,,1: 0,,Nutella,,none,,1: 3,,1: NA,,1: 8,,What even is the Perimeter ,,Blue Express,,1: 0,,Yes,,Ketchup,,no,,"no, I was not eligible due to age or citizenship status",,Independent,,Time,,1: 7,,1: 0,,1: 0,,1: 0,,Coke,,No Answer,,3,,I don’t know what you are talking about.,,No Answer,,Burrito Bowl,,No Answer,,1: 5,,None of the above,,I’m not an animal person,,Pitchforks,,chocolate,,Chipotle,,Sometimes,,Yes,,Clean Laundry,,1: 49,,salad bar,,Twilight,,No Answer,,No Answer,,1: 0,
636179,0,,1: 1,,Not from the US,,Sophomore,,Brown,,West,,I don’t watch sports,,no,,none of these,,Youtube,,yes,,1: 1,,1: 2,,1: 2,,Some combination of two,,none,,1: 15,,1: 14,,1: 2,,What even is the Perimeter ,,The Loop,,1: 3,,Yes,,Maple Syrup,,no,,yes,,SLG,,Time,,1: 12,,1: 2,,1: 3,,1: 2,,Coke,,Joey,,3,,House Targaryen,,Breaking Bad,,Burrito,,Charizard,,1: N/A,,Cheddar,,Dog,,Cosmic,,chocolate,,Cosmic,,Sometimes,,Yes,,Pine,,1: 54,,powdered eggs,,Lord of the Rings/Hobbit,,Lord of the Rings,,Gryffindor (because I’m a badass),,1: 0,
636180,0,,1: 1,,Southeast,,Sophomore,,Brown,,Central,,Football,,yes,,Kendrick Lamar,,Snapchat,,no,,1: 2,,1: 2,,1: 5,,Some combination of two,,none,,1: 6,,1: 16,,1: 15,,Inside,,Divinity Refectory,,1: 10,,Yes,,Ketchup,,no,,yes,,Greek life,,Time,,1: 7,,1: 5,,1: 0,,1: 3,,Coke,,Chandler,,3,,House Targaryen,,Friends,,Burrito Bowl,,Charizard,,1: 7,,Brie,,Dog,,Cookout,,other,,Chipotle,,Yes,,No,,Sharpie,,1: 54,,watery pasta,,Harry Potter,,Game of Thrones,,Gryffindor (because I’m a badass),,1: 1,
636191,0,,1: 1,,Pacific Northwest,,Sophomore,,Black,,West,,Other,,yes,,none of these,,Facebook,,no,,1: 1,,1: 3,,1: .03,,Nutella,,blue,,1: 2,,1: NA,,1: 2,,What even is the Perimeter ,,Divinity Refectory,,1: 10,,No,,Maple Syrup,,no,,"no, I was not eligible due to age or citizenship status",,Independent,,Time,,1: 13,,1: 0,,1: 7,,1: 10,,Coke,,Chandler,,2,,I don’t know what you are talking about.,,Breaking Bad,,Burrito,,Charizard,,1: 8,,Cheddar,,Dog,,Cookout,,chocolate,,Chipotle,,Shhhhh….,,Yes,,Bakery,,1: 51,,chocolate covered crickets,,Harry Potter,,Legend of Zelda,,Ravenclaw (because I’m better than you),,1: 0,
636198,0,,1: 2,,Southeast,,Sophomore,,Blonde,,West,,Basketball,,meh,,Taylor swift,,Instagram,,it’s complicated,,1: 0,,1: 2,,1: 2,,Peanut butter,,blue,,1: 11,,1: 17,,1: 0,,Inside,,Divinity Refectory,,1: 10,,No,,Soy Sauce,,no,,"no, I was not eligible due to age or citizenship status",,Greek life,,Time,,1: 7,,1: 1,,1: 0,,1: 10,,Neither they’re nasty,,Joey,,3,,I don’t know what you are talking about.,,How I Met Your Mother,,Burrito Bowl,,Blastoise,,1: 5,,Cheddar,,Cat,,Cookout,,chocolate,,Parker and Otis,,No,,Yes,,Old Spice/Axe/Perfume,,1: 56,,powdered eggs,,Harry Potter,,Harry Potter,,Gryffindor (because I’m a badass),,1: 1,
636201,0,,1: 2,,Southeast,,Junior,,Brown,,West,,Basketball,,yes,,none of these,,Instagram,,yes,,1: 2,,1: 2,,1: 1,,Nutella,,none,,1: 6,,1: 13,,1: 3,,What even is the Perimeter ,,Edens Cafe (lol),,1: 8,,Yes,,Maple Syrup,,no,,yes,,Athletic Team,,Time,,1: 8,,1: 0,,1: 2,,1: 1,,Coke,,Rachel,,3,,House Stark,,House of Cards,,Burrito Bowl,,Jigglypuff,,1: 5,,Feta,,Dog,,Pizza,,chocolate,,Chipotle,,Sometimes,,No,,Pizza,,1: 46,,powdered eggs,,Game of Thrones,,Game of Thrones,,Gryffindor (because I’m a badass),,1: 4,
636204,0,,1: 0,,Southeast,,First-year,,Brown,,East,,Other,,meh,,Kendrick Lamar,,Instagram,,no,,1: 1,,1: 1,,1: 2,,Nutella,,none,,1: 6,,1: 16,,No Answer,,What even is the Perimeter ,,Divinity Refectory,,1: 5,,No,,Honey Mustard,,no,,yes,,Greek life,,Time,,1: 2,,1: 0,,1: 0,,1: 2,,Neither they’re nasty,,Rachel,,4,,I don’t know what you are talking about.,,How I Met Your Mother,,Burrito,,Charizard,,No Answer,,Goat,,I’m not an animal person,,Jimmy John’s,,chocolate,,Parker and Otis,,Sometimes,,No,,Pine,,1: 51,,chocolate covered crickets,,Harry Potter,,Harry Potter,,Slytherin (because I’ll cut you),,1: 4,
636205,0,,1: 2,,New England,,Junior,,Red,,West,,Football,,no,,none of these,,Facebook,,it’s complicated,,1: 1,,1: 1,,1: 2,,Some combination of two,,none,,1: 28,,1: 17,,1: 20,,What even is the Perimeter ,,The Loop,,1: 10,,No,,Ketchup,,yes,,yes,,Greek life,,Outer space,,1: 11,,1: 20,,1: 0,,1: 0,,Coke,,Rachel,,7,,House Stark,,Breaking Bad,,Quesadilla,,Blastoise,,1: 8,,None of the above,,Dog,,Pizza,,chocolate,,Harris Teeter’s,,Sometimes,,Yes,,Bakery,,1: 67,,the giant roasted hog,,Harry Potter,,Harry Potter,,Gryffindor (because I’m a badass),,1: 1,
636210,0,,1: 4,,Southwest,,Junior,,Brown,,West,,Basketball,,hell yes,,Beyonce,,Facebook,,yes,,1: 2,,1: 3,,1: 1,,Nutella,,none,,1: 15,,1: 16,,1: 10,,N/A,,The Loop,,1: 10,,Yes,,Soy Sauce,,no,,yes,,Independent,,Time,,1: 2,,1: 2,,1: 2,,1: 3,,Neither they’re nasty,,Rachel,,4,,House Stark,,How I Met Your Mother,,Hard tacos,,Jigglypuff,,1: 4,,None of the above,,Dog,,Pitchforks,,chocolate,,Chipotle,,No,,Yes,,Clean Laundry,,1: 40,,watery pasta,,Harry Potter,,Lord of the Rings,,Gryffindor (because I’m a badass),,1: 2,
636216,0,,1: 0,,Not from the US,,Senior,,Brown,,Off campus,,Basketball,,yes,,Taylor swift,,Instagram,,no,,1: 0,,1: 3,,1: 2,,Peanut butter,,none,,1: 12,,1: 10,,1: 3,,What even is the Perimeter ,,None of the above,,1: 3,,Yes,,Soy Sauce,,no,,yes,,Greek life,,Time,,1: 11,,1: 4,,1: 2,,1: 0,,Coke,,Chandler,,3,,House Stark,,Friends,,Burrito Bowl,,No Answer,,1: 6,,Goat,,Dog,,Pizza,,chocolate,,Chipotle,,No,,Yes,,Clean Laundry,,1: 56,,powdered eggs,,Harry Potter,,Harry Potter,,Gryffindor (because I’m a badass),,1: 4,
636219,0,,1: 1,,Southwest,,Junior,,Blonde,,Central,,Basketball,,hell yes,,Beyonce,,Yikyak,,it’s complicated,,1: 2,,1: 2,,1: 3,,Peanut butter,,No Answer,,1: 4,,1: 12,,1: 8,,What even is the Perimeter ,,Edens Cafe (lol),,1: 10,,Yes,,Sriracha,,yes,,yes,,Greek life,,Time,,1: 14,,1: 0,,1: 5,,No Answer,,Coke,,Rachel,,3,,House Stark,,House of Cards,,Burrito Bowl,,Jigglypuff,,1: 5,,None of the above,,Dog,,Pitchforks,,vanilla,,Parker and Otis,,No,,No,,Bakery,,1: 56,,the giant roasted hog,,Harry Potter,,Harry Potter,,Slytherin (because I’ll cut you),,1: 5,
636221,0,,1: 0,,Midwest,,Junior,,Brown,,West,,Basketball,,hell yes,,Kanye West,,Instagram,,no,,1: 2,,1: 1,,1: 1,,Nutella,,none,,1: 4,,1: 13,,1: 5,,What even is the Perimeter ,,The Loop,,1: 10,,Yes,,Maple Syrup,,no,,yes,,Athletic Team,,Outer space,,1: 1,,1: 5,,1: 5,,1: 6,,Coke,,Ross,,2,,I don’t know what you are talking about.,,House of Cards,,Soft tacos,,Charizard,,1: 7,,Cheddar,,Dog,,Cosmic,,chocolate,,Chipotle,,Yes,,No,,Bakery,,1: 57,,watery pasta,,Harry Potter,,Harry Potter,,Ravenclaw (because I’m better than you),,1: 2,
636349,0,,1: 0,,New England,,Sophomore,,Brown,,Central,,Basketball,,hell yes,,Beyonce,,Facebook,,no,,1: 1,,1: 1,,1: 4,,Peanut butter,,none,,1: 4,,1: 11,,1: 4,,Inside,,The Loop,,1: 20,,Yes,,Maple Syrup,,no,,"no, I was eligible but chose not to vote",,Greek life,,Time,,1: 6,,1: 30,,1: 3,,1: 3,,Pepsi,,Rachel,,1,,I don’t know what you are talking about.,,Friends,,Hard tacos,,Jigglypuff,,1: 8,,Feta,,Dog,,Pizza,,sweet-and-salty,,Parker and Otis,,Sometimes,,No,,Clean Laundry,,No Answer,,powdered eggs,,Harry Potter,,Harry Potter,,Gryffindor (because I’m a badass),,1: 6,
636363,0,,1: 1,,Midwest,,Sophomore,,Blonde,,Central,,Other,,hell yes,,Taylor swift,,Snapchat,,no,,1: 2,,1: 3,,1: 4,,All three,,none,,1: 8,,1: 5,,1: 4,,Inside,,None of the above,,1: 20,,Yes,,Ketchup,,no,,yes,,Greek life,,Time,,1: 8,,1: 10,,1: 28,,1: 3,,Coke,,Rachel,,3,,I don’t know what you are talking about.,,House of Cards,,Burrito,,Jigglypuff,,1: 4,,Cheddar,,Dog,,Cookout,,vanilla,,Chipotle,,Sometimes,,No,,Pine,,1: 53,,the giant roasted hog,,Harry Potter,,Lord of the Rings,,Gryffindor (because I’m a badass),,1: 10,
636365,0,,1: 2,,New England,,Sophomore,,Blonde,,Central,,Other,,hell yes,,Taylor swift,,Facebook,,no,,1: 3,,1: 2,,1: 2,,Some combination of two,,none,,1: 8,,1: 14,,1: 20,,What even is the Perimeter ,,Edens Cafe (lol),,1: 30,,Yes,,Ketchup,,no,,"no, I was not eligible due to age or citizenship status",,Greek life,,Time,,1: 10,,1: 6,,1: 2,,1: 1,,Neither they’re nasty,,Rachel,,3,,House Lannister,,Gilmore Girls,,Burrito Bowl,,Blastoise,,1: 10,,Cheddar,,Cat,,Pizza,,chocolate,,Chipotle,,Yes,,No,,Pizza,,1: 51,,watery pasta,,Harry Potter,,Harry Potter,,Ravenclaw (because I’m better than you),,1: 6,
636368,0,,1: 2,,California,,First-year,,Brown,,East,,Basketball,,hell yes,,Beyonce,,Instagram,,yes,,1: 2,,1: 2,,1: 2,,Nutella,,none,,1: 5,,1: 13,,1: 3,,Outside,,Divinity Refectory,,1: 4,,Yes,,Ketchup,,no,,"no, I was not eligible due to age or citizenship status",,Greek life,,Time,,1: 3,,1: 1,,1: 1,,1: 0,,Coke,,Phoebe,,3,,House Stark,,Friends,,Burrito Bowl,,Jigglypuff,,1: 2,,Brie,,Dog,,Cosmic,,chocolate,,Cosmic,,No,,Yes,,Bakery,,1: 55,,watery pasta,,Hunger Games,,Game of Thrones,,Gryffindor (because I’m a badass),,1: 10,
636370,0,,1: 0,,Southeast,,Sophomore,,Black,,West,,Other,,hell yes,,Kendrick Lamar,,Facebook,,yes,,1: 2,,1: 2,,1: 1,,None,,black,,1: 6,,1: 14,,1: 3,,What even is the Perimeter ,,Other,,1: 10,,Yes,,Sriracha,,no,,"no, I was not eligible due to age or citizenship status",,SLG,,Time,,1: 6,,1: 0,,1: 3,,1: 4,,Coke,,Monica,,2,,I don’t know what you are talking about.,,Breaking Bad,,Burrito,,Rayquaza,,1: 3,,None of the above,,Dog,,Pitchforks,,chocolate,,Chipotle,,No,,Yes,,Old Spice/Axe/Perfume,,1: 52,,powdered eggs,,Harry Potter,,Harry Potter,,Ravenclaw (because I’m better than you),,1: 0,
636378,0,,1: 1,,Southeast,,Sophomore,,Brown,,West,,Basketball,,hell yes,,none of these,,Instagram,,yes,,1: 1,,1: 2,,1: 2,,Some combination of two,,none,,1: 5,,1: 13,,1: 5,,What even is the Perimeter ,,Divinity Refectory,,1: 3,,Yes,,Sriracha,,no,,"no, I was not eligible due to age or citizenship status",,SLG,,Time,,1: 5,,1: 3,,1: 1,,1: 7,,Coke,,Chandler,,3,,I don’t know what you are talking about.,,Gilmore Girls,,Burrito Bowl,,Charizard,,1: 7,,Brie,,Dog,,Pitchforks,,sweet-and-salty,,Parker and Otis,,Shhhhh….,,No,,Bakery,,1: 52,,powdered eggs,,Harry Potter,,Harry Potter,,Hufflepuff (because I’m good at something),,1: 1,
636380,0,,1: 0,,New England,,Sophomore,,Brown,,Central,,Basketball,,hell yes,,Beyonce,,Facebook,,no,,1: 1,,1: 1,,1: 4,,Peanut butter,,none,,1: 4,,1: 11,,1: 2,,Inside,,The Loop,,1: 20,,Yes,,Maple Syrup,,no,,"no, I was eligible but chose not to vote",,Greek life,,Time,,1: 6,,1: 9,,1: 4,,1: 3,,Pepsi,,Rachel,,1,,I don’t know what you are talking about.,,Friends,,Hard tacos,,Jigglypuff,,1: 8,,Feta,,Dog,,Pizza,,sweet-and-salty,,Parker and Otis,,Sometimes,,No,,Clean Laundry,,1: 51,,powdered eggs,,Harry Potter,,Harry Potter,,Gryffindor (because I’m a badass),,1: 6,
636385,0,,1: 1,,Midwest,,Junior,,Brown,,East,,I don’t watch sports,,hell yes,,none of these,,Snapchat,,no,,1: 2,,1: 2,,1: 0.5,,Peanut butter,,none,,1: 10,,1: 15,,1: 4,,What even is the Perimeter ,,Divinity Refectory,,1: 5,,No,,Honey Mustard,,no,,yes,,Greek life,,Time,,1: 14,,1: 1,,1: 0,,1: 3,,Neither they’re nasty,,Joey,,2,,House Targaryen,,House of Cards,,Burrito Bowl,,Jigglypuff,,1: 6,,Goat,,Cat,,Cosmic,,fruity,,Parker and Otis,,Shhhhh….,,Yes,,Bakery,,1: 52,,chocolate covered crickets,,Lord of the Rings/Hobbit,,Lord of the Rings,,Hufflepuff (because I’m good at something),,1: 1,
636388,0,,1: 1,,Mid-Atlantic,,Sophomore,,Brown,,Off campus,,Other,,yes,,none of these,,Snapchat,,it’s complicated,,1: 2,,1: 1,,1: 3,,Some combination of two,,none,,1: 4,,1: 12,,No Answer,,What even is the Perimeter ,,Edens Cafe (lol),,1: 2,,Yes,,Ketchup,,no,,yes,,Athletic Team,,Time,,1: 1,,1: 0,,1: 3,,1: 1,,Coke,,Joey,,3,,I don’t know what you are talking about.,,House of Cards,,Salad,,Charizard,,1: 6,,Brie,,Dog,,Cookout,,chocolate,,Parker and Otis,,No,,No,,Clean Laundry,,1: 55,,chocolate covered crickets,,Harry Potter,,Harry Potter,,Gryffindor (because I’m a badass),,1: 11,
636398,0,,1: 0,,Southeast,,Sophomore,,Black,,East,,Football,,hell yes,,Kendrick Lamar,,Facebook,,it’s complicated,,1: 9,,1: 1,,1: 0,,Some combination of two,,none,,1: 1,,1: 10,,1: 9,,What even is the Perimeter ,,Edens Cafe (lol),,1: 3,,No,,Honey Mustard,,no,,yes,,Independent,,Time,,1: 20,,1: 0,,1: 2,,1: 5,,Coke,,Joey,,1,,I don’t know what you are talking about.,,Breaking Bad,,Burrito,,Jigglypuff,,1: 9,,Cheddar,,Dog,,Cookout,,fruity,,Cosmic,,No,,Yes,,Bakery,,1: 40,,salad bar,,Hunger Games,,Harry Potter,,Ravenclaw (because I’m better than you),,1: 0,
636496,0,,1: 0,,Midwest,,Junior,,Black,,West,,I don’t watch sports,,meh,,Kanye West,,Yikyak,,no,,1: 1,,1: 4,,1: 1,,Peanut butter,,none,,1: 5,,1: 18,,1: 13,,What even is the Perimeter ,,None of the above,,1: 3,,Yes,,Ketchup,,no,,"no, I was eligible but chose not to vote",,Independent,,Outer space,,1: 3,,1: 8,,1: 0,,1: 0,,Neither they’re nasty,,Chandler,,3,,House Martell,,House of Cards,,Burrito Bowl,,Charizard,,1: 8,,None of the above,,Dog,,Pitchforks,,fruity,,Chipotle,,Sometimes,,Yes,,Bakery,,1: 55,,chocolate covered crickets,,Game of Thrones,,Game of Thrones,,Ravenclaw (because I’m better than you),,1: 0,
636513,0,,No Answer,,Not from the US,,Sophomore,,Brown,,West,,Soccer,,hell yes,,Beyonce,,Twitter,,no,,1: 0,,1: 3,,1: 0,,Nutella,,none,,1: 4,,1: 18,,1: 4,,What even is the Perimeter ,,Divinity Refectory,,1: 5,,Yes,,Ketchup,,no,,"no, I was not eligible due to age or citizenship status",,Independent,,Time,,1: 4,,1: 8,,1: 0,,1: 0,,Coke,,Joey,,2,,House Stark,,How I Met Your Mother,,Burrito,,Charizard,,1: 6,,None of the above,,Dog,,Pizza,,vanilla,,Chipotle,,Shhhhh….,,Yes,,Bakery,,1: 55,,watery pasta,,Harry Potter,,Harry Potter,,Slytherin (because I’ll cut you),,1: 0,
636530,0,,1: 2,,Southeast,,Junior,,Blonde,,West,,Basketball,,hell yes,,Beyonce,,Instagram,,no,,1: 1,,1: 2,,1: 3,,Nutella,,none,,1: 12,,1: 18,,1: 5,,What even is the Perimeter ,,Edens Cafe (lol),,1: 5,,No,,Ketchup,,no,,yes,,Greek life,,Time,,1: 4,,1: 2,,1: 5,,1: 2,,Coke,,Rachel,,2,,I don’t know what you are talking about.,,Friends,,Burrito Bowl,,Jigglypuff,,1: 4,,Goat,,Dog,,Pitchforks,,chocolate,,Parker and Otis,,Sometimes,,Yes,,Clean Laundry,,1: 50.5,,watery pasta,,Harry Potter,,Harry Potter,,Ravenclaw (because I’m better than you),,1: 5,
636532,0,,1: 1,,Southeast,,Junior,,Black,,Central,,I don’t watch sports,,I don’t care. #teamnicki,,none of these,,Snapchat,,yes,,1: 0,,1: 2,,1: 0,,Nutella,,none,,1: 5,,1: 16,,1: 1,,Inside,,Divinity Refectory,,1: 0,,Yes,,Ketchup,,no,,yes,,Greek life,,Time,,1: 12,,1: 0,,1: 0,,1: 0,,Coke,,Rachel,,2,,House Targaryen,,Gilmore Girls,,Salad,,Rayquaza,,1: 6,,Pepperjack,,Dog,,Cookout,,chocolate,,Chamas,,No,,No,,Bakery,,1: 50,,chocolate covered crickets,,Harry Potter,,Legend of Zelda,,Slytherin (because I’ll cut you),,1: 0,
636533,0,,1: 1,,Mid-Atlantic,,Junior,,Brown,,Central,,Basketball,,hell yes,,Taylor swift,,Instagram,,no,,1: 2,,1: 2,,1: 1,,Some combination of two,,blue,,1: 17,,1: 13,,1: 1,,All of the Above,,Edens Cafe (lol),,1: 5,,No,,Honey Mustard,,no,,yes,,Greek life,,Time,,1: 10,,1: 2,,1: 0,,1: 5,,Coke,,Phoebe,,6,,House Stark,,House of Cards,,Burrito Bowl,,Jigglypuff,,1: 6,,Brie,,Dog,,Pizza,,chocolate,,Chamas,,No,,No,,Pizza,,1: 57,,watery pasta,,Harry Potter,,Harry Potter,,Gryffindor (because I’m a badass),,1: 1,
636671,0,,1: 1,,Southwest,,Sophomore,,Black,,West,,Basketball,,I don’t care. #teamnicki,,none of these,,Youtube,,no,,1: 1,,1: 2,,1: 1,,Some combination of two,,unsure,,1: 20,,1: 15,,1: 5,,Outside,,The Loop,,1: 10,,Yes,,Honey Mustard,,no,,"no, I was not eligible due to age or citizenship status",,Independent,,Outer space,,1: 11,,1: 1,,1: 1,,1: 0,,Neither they’re nasty,,Chandler,,5,,House Targaryen,,Friends,,Burrito Bowl,,Charizard,,1: 6,,Brie,,Cat,,Pizza,,chocolate,,Chipotle,,Sometimes,,Yes,,Bakery,,1: 50,,powdered eggs,,Lord of the Rings/Hobbit,,Harry Potter,,Ravenclaw (because I’m better than you),,1: 1,
636687,0,,1: 1,,Southeast,,Junior,,Blonde,,West,,Other,,yes,,none of these,,Instagram,,no,,1: 1,,1: 1,,1: 1,,All three,,none,,1: 6,,1: 16,,1: 14,,What even is the Perimeter ,,The Loop,,1: 15,,Yes,,Honey Mustard,,no,,yes,,Independent,,Time,,1: 1,,1: 1,,1: 0,,1: 3,,Coke,,Phoebe,,3,,House Targaryen,,House of Cards,,Burrito,,Rayquaza,,1: 5,,None of the above,,Dog,,Cookout,,chocolate,,Chipotle,,Sometimes,,Yes,,Clean Laundry,,1: 59,,chocolate covered crickets,,Harry Potter,,Harry Potter,,Slytherin (because I’ll cut you),,1: 1,
636769,0,,1: 0,,Southeast,,Junior,,Brown,,West,,Soccer,,meh,,none of these,,Snapchat,,no,,1: 1,,1: 3,,1: 1,,Some combination of two,,none,,1: 4,,1: NA,,1: 10,,What even is the Perimeter ,,Blue Express,,1: 4,,Yes,,Maple Syrup,,yes,,"no, I was eligible but chose not to vote",,SLG,,Time,,1: 9,,1: 2,,1: 0,,1: 3,,Coke,,Phoebe,,2,,House Targaryen,,House of Cards,,Burrito,,Rayquaza,,1: 5,,Pepperjack,,Dog,,Pitchforks,,chocolate,,Chipotle,,Shhhhh….,,Yes,,Bakery,,1: 47,,watery pasta,,Harry Potter,,Harry Potter,,Ravenclaw (because I’m better than you),,1: 0,
636791,0,,1: 2,,Southeast,,Sophomore,,Brown,,East,,Football,,yes,,Beyonce,,Facebook,,no,,1: 2,,1: 2,,1: 0,,Some combination of two,,white,,1: 6,,1: 16,,1: 0,,Outside,,The Loop,,1: 4,,Yes,,Honey Mustard,,no,,yes,,SLG,,Time,,1: 4,,1: 3,,1: 0,,1: 8,,Coke,,Rachel,,1,,I don’t know what you are talking about.,,How I Met Your Mother,,Burrito Bowl,,Charizard,,1: 8,,Pepperjack,,Dog,,Pizza,,vanilla,,Cosmic,,No,,No,,Pine,,1: 50,,powdered eggs,,Lord of the Rings/Hobbit,,Lord of the Rings,,Gryffindor (because I’m a badass),,1: 0,
636805,0,,1: 0,,New England,,Junior,,Brown,,Off campus,,Basketball,,hell yes,,Taylor swift,,Snapchat,,no,,1: 1,,1: 1,,1: 5,,Some combination of two,,none,,1: 24,,1: 14,,1: 10,,Outside,,Divinity Refectory,,1: 5,,Yes,,Honey Mustard,,no,,yes,,Greek life,,Time,,1: 11,,1: 4,,1: 5,,1: 5,,Neither they’re nasty,,No Answer,,5,,I don’t know what you are talking about.,,Breaking Bad,,Burrito,,Jigglypuff,,1: 7,,Brie,,Dog,,Cookout,,chocolate,,Parker and Otis,,Sometimes,,Yes,,Pizza,,1: 56,,chocolate covered crickets,,Hunger Games,,Harry Potter,,Gryffindor (because I’m a badass),,1: 8,
